cod_anuncio;prioridade;cep_2dig;Estado;Cidade
49867;1;16;SP;Araçatuba
49871;1;13;SP;Itu
49935;2;74;GO;Goiânia
153678;3;24;RJ;São Gonçalo
153680;3;11;SP;Guarujá
49969;3;35;MG;Ipatinga
49973;3;29;ES;Vila Velha
50023;2;6;SP;Osasco
50030;3;4;SP;São Paulo
50038;3;21;RJ;Rio de Janeiro
50046;3;9;SP;São Bernardo do Campo
50064;3;88;SC;Criciuma
50078;3;93;RS;Sapiranga
153702;3;28;RJ;São Pedro da Aldeia
50116;3;65;MA;Imperatriz
50120;3;17;SP;Bauru
50122;3;80;PR;Curitiba
50184;3;13;SP;Sumare
153735;3;6;SP;Osasco
50242;1;3;SP;São Paulo
50244;3;72;DF;Brasi­lia
50265;2;30;MG;Belo Horizonte
153755;3;13;SP;Indaiatuba
50266;3;13;SP;Americana
153769;3;80;PR;Curitiba
50274;3;80;PR;Curitiba
153775;1;25;RJ;Duque de Caxias
50294;1;12;SP;São Jose dos Campos
50347;3;4;SP;São Paulo
50359;3;80;PR;Curitiba
50399;3;74;GO;Goiânia
50415;3;89;SC;Rio do Sul
50422;3;5;SP;São Paulo
153794;2;6;SP;Barueri
50427;3;5;SP;São Paulo
50475;3;9;SP;Ribeirão Pires
153812;3;88;SC;Tubarão
50502;3;8;SP;Mogi das Cruzes
153826;3;5;SP;São Paulo
50504;3;99;RS;Passo Fundo
50550;3;89;SC;Joinville
50563;3;86;PR;Londrina
153839;2;9;SP;São Caetano do Sul
50571;3;2;SP;São Paulo
50592;3;62;CE;Sobral
153853;3;5;SP;São Paulo
50684;3;18;SP;Sorocaba
50685;3;15;SP;São Jose do Rio Preto
50697;3;85;PR;Toledo
50738;3;4;SP;São Paulo
153863;3;65;MA;São Lui­s
50781;3;82;PR;Curitiba
50821;3;71;DF;Brasi­lia
50864;3;2;SP;São Paulo
153873;3;89;SC;Timbo
50876;3;11;SP;Guarujá
50918;3;22;RJ;Rio de Janeiro
50922;2;22;RJ;Rio de Janeiro
50981;3;87;PR;Maringá
51045;3;88;SC;Florianopolis
153903;3;71;DF;Brasi­lia
51059;2;88;SC;Florianopolis
51074;3;71;DF;Brasi­lia
51086;3;49;SE;Aracaju
82263;1;18;SP;Botucatu
82296;3;38;MG;Frutal
82307;3;99;RS;Passo Fundo
82380;2;3;SP;São Paulo
82411;2;13;SP;Americana
82439;3;8;SP;São Paulo
82520;3;6;SP;Barueri
153937;1;38;MG;Uberlândia
82527;3;13;SP;Jundiai­
82555;3;9;SP;Santo Andre
82561;1;8;SP;Suzano
82723;3;64;PI;Floriano
82854;3;2;SP;São Paulo
153951;3;82;PR;Curitiba
153954;3;6;SP;Osasco
153959;3;95;RS;Igrejinha
82857;3;2;SP;São Paulo
83011;2;15;SP;São Jose do Rio Preto
83098;3;30;MG;Belo Horizonte
83105;1;3;SP;São Paulo
153967;1;21;RJ;Rio de Janeiro
83139;1;3;SP;São Paulo
83144;1;3;SP;São Paulo
83157;3;35;MG;Coronel Fabriciano
83301;3;13;SP;Campinas
83519;3;3;SP;São Paulo
154004;3;11;SP;Guarujá
83578;2;25;RJ;Duque de Caxias
83658;1;11;SP;Santos
154024;3;87;PR;Maringá
154026;3;5;SP;São Paulo
83670;1;22;RJ;Rio de Janeiro
154039;1;22;RJ;Rio de Janeiro
107468;3;31;MG;Belo Horizonte
154048;3;20;RJ;Rio de Janeiro
154049;3;82;PR;Curitiba
154053;1;8;SP;São Paulo
154054;3;3;SP;São Paulo
107520;1;21;RJ;Rio de Janeiro
107936;3;2;SP;São Paulo
108110;3;4;SP;São Paulo
154077;1;54;PE;Jaboatão dos Guararapes
108326;1;11;SP;Santos
126240;3;3;SP;São Paulo
138923;3;13;SP;Jundiai­
154686;3;90;RS;Porto Alegre
154114;3;22;RJ;Rio de Janeiro
173460;3;21;RJ;Rio de Janeiro
147087;3;4;SP;São Paulo
154134;3;89;SC;Joinville
175423;1;3;SP;São Paulo
125125;1;71;DF;Brasi­lia
125176;3;94;RS;Viamão
125878;1;12;SP;São Jose dos Campos
125896;2;6;SP;Osasco
125946;3;5;SP;São Paulo
175306;3;25;RJ;São João de Meriti
106616;1;6;SP;Cotia
154195;3;81;PR;Curitiba
106750;3;6;SP;Barueri
106789;1;1;SP;São Paulo
106898;1;13;SP;Várzea Paulista
107008;3;4;SP;São Paulo
154213;3;89;SC;Joinville
154216;3;89;SC;Joinville
107223;3;6;SP;Osasco
107367;3;15;SP;São Jose do Rio Preto
137411;1;18;SP;Sorocaba
137527;1;3;SP;São Paulo
137552;3;72;DF;Brasi­lia
154228;3;27;RJ;Barra Mansa
137658;1;20;RJ;Rio de Janeiro
137817;3;17;SP;Bauru
81024;3;15;SP;São Jose do Rio Preto
154249;3;9;SP;Santo Andre
81120;3;86;PR;Londrina
154253;3;9;SP;Santo Andre
81170;1;5;SP;São Paulo
154258;3;9;SP;Santo Andre
81319;3;44;BA;Feira de Santana
81356;1;90;RS;Porto Alegre
154268;3;9;SP;São Bernardo do Campo
81374;2;2;SP;São Paulo
81388;3;9;SP;São Caetano do Sul
81400;3;63;CE;Juazeiro do Norte
81445;3;13;SP;Indaiatuba
81452;3;8;SP;Suzano
81478;3;5;SP;São Paulo
81564;3;14;SP;Ribeirão Preto
81610;3;95;RS;Caxias do Sul
81694;3;95;RS;Caxias do Sul
81732;3;9;SP;São Caetano do Sul
154309;3;13;SP;Campinas
81759;1;9;SP;São Caetano do Sul
81996;3;15;SP;São Jose do Rio Preto
82028;3;13;SP;Campinas
82089;1;86;PR;Londrina
82134;3;30;MG;Belo Horizonte
82169;2;4;SP;São Paulo
82183;3;12;SP;São Jose dos Campos
154348;2;3;SP;São Paulo
82204;3;15;SP;São Jose do Rio Preto
82248;1;4;SP;São Paulo
124410;3;9;SP;São Caetano do Sul
124869;2;4;SP;São Paulo
136954;3;81;PR;Curitiba
154372;1;78;MT;Cuiabá
154374;3;2;SP;São Paulo
137038;1;1;SP;São Paulo
105342;1;3;SP;São Paulo
105659;2;13;SP;Campinas
154384;1;9;SP;São Bernardo do Campo
105927;3;9;SP;São Caetano do Sul
105986;3;7;SP;Guarulhos
106051;1;13;SP;Campinas
146037;2;2;SP;São Paulo
146114;3;3;SP;São Paulo
123519;3;9;SP;Mauá
123773;3;4;SP;São Paulo
136291;3;71;DF;Brasi­lia
136461;3;5;SP;São Paulo
136517;3;8;SP;São Paulo
166787;3;9;SP;Santo Andre
169790;1;4;SP;São Paulo
176554;1;5;SP;São Paulo
46479;3;8;SP;Mogi das Cruzes
46488;3;9;SP;São Bernardo do Campo
154440;3;83;PR;Pinhais
46527;3;79;MS;Campo Grande
46536;3;86;PR;Andirá
46550;3;4;SP;São Paulo
46588;3;88;SC;Florianopolis
46609;3;79;MS;Três Lagoas
46652;3;7;SP;Guarulhos
46718;1;96;RS;São Jeri´nimo
46729;1;70;DF;Brasi­lia
154485;3;18;SP;Sorocaba
46769;2;3;SP;São Paulo
154491;3;83;PR;São Jose dos Pinhais
46783;1;2;SP;São Paulo
154499;3;39;MG;Montes Claros
46819;2;4;SP;São Paulo
154502;3;88;SC;Florianopolis
154503;3;14;SP;Araraquara
46913;3;72;DF;Brasi­lia
46921;3;86;PR;Londrina
154517;3;80;PR;Curitiba
46978;3;92;RS;Canoas
46983;3;6;SP;Cotia
46992;3;79;MS;Campo Grande
47018;3;88;SC;Tijucas
47055;3;4;SP;São Paulo
47064;3;88;SC;São Jose
47107;1;5;SP;São Paulo
154546;3;18;SP;Itapetininga
154547;3;85;PR;Cascavel
47138;3;83;PR;Colombo
47158;3;88;SC;Brusque
47162;3;74;GO;Goiânia
47166;3;21;RJ;Rio de Janeiro
154555;3;74;GO;Goiânia
47169;3;21;RJ;Rio de Janeiro
47233;3;9;SP;São Caetano do Sul
154564;3;59;RN;Parnamirim
47242;3;74;GO;Goiânia
154571;3;5;SP;São Paulo
154573;1;13;SP;Monte Mor
154574;3;80;PR;Curitiba
154577;3;38;MG;Uberaba
154579;3;88;SC;Florianopolis
47265;3;84;PR;Ponta Grossa
47278;3;13;SP;Vinhedo
47291;3;4;SP;São Paulo
47306;1;12;SP;São Jose dos Campos
47372;3;88;SC;Brusque
154607;3;29;ES;Vitoria
47426;1;22;RJ;Rio de Janeiro
47546;3;8;SP;Itaquaquecetuba
47611;3;89;SC;Joinville
47655;1;88;SC;Florianopolis
47657;1;5;SP;São Paulo
47680;3;69;AC;Rio Branco
47685;3;14;SP;Lui­s Anti´nio
47710;3;24;RJ;São Gonçalo
47711;3;13;SP;Elias Fausto
47759;3;80;PR;Curitiba
47764;1;13;SP;Pirassununga
47788;1;12;SP;Lavrinhas
154673;3;2;SP;São Paulo
47801;2;2;SP;São Paulo
47887;1;22;RJ;Rio de Janeiro
47890;1;22;RJ;Rio de Janeiro
154682;3;2;SP;São Paulo
154684;3;79;MS;Campo Grande
47894;1;5;SP;São Paulo
154688;3;21;RJ;Rio de Janeiro
47950;3;13;SP;Campinas
154695;1;71;DF;Brasi­lia
48013;1;13;SP;Campinas
154702;3;18;SP;Sorocaba
48030;3;13;SP;Campinas
48042;3;8;SP;São Paulo
48057;3;8;SP;Mogi das Cruzes
48077;3;79;MS;Dourados
48085;3;88;SC;São Jose
154726;3;13;SP;Valinhos
48093;3;9;SP;Santo Andre
48099;3;85;PR;Chopinzinho
48103;3;15;SP;São Jose do Rio Preto
154763;3;75;GO;Anápolis
48116;3;24;RJ;Niteroi
48126;1;5;SP;São Paulo
48136;3;8;SP;São Paulo
48147;3;13;SP;Jaguariuna
48161;3;89;SC;Joinville
48185;3;83;PR;São Jose dos Pinhais
48256;3;86;PR;Londrina
48306;1;80;PR;Curitiba
154789;3;17;SP;Mari­lia
48330;3;16;SP;Araçatuba
48406;3;70;DF;Brasi­lia
48436;1;57;AL;Maceio
154800;3;58;PB;João Pessoa
48453;3;14;SP;Araraquara
154805;3;22;RJ;Rio de Janeiro
48466;3;4;SP;São Paulo
48553;3;59;RN;Caico
48554;3;6;SP;Barueri
48562;3;64;PI;Teresina
48571;3;9;SP;Santo Andre
48573;3;15;SP;Catanduva
48596;3;59;RN;Natal
48605;2;2;SP;São Paulo
154851;3;14;SP;Ribeirão Preto
48614;3;96;RS;Pelotas
154865;3;50;PE;Recife
154869;3;5;SP;São Paulo
48648;3;21;RJ;Rio de Janeiro
154878;3;88;SC;Florianopolis
48652;3;12;SP;São Jose dos Campos
48655;2;2;SP;São Paulo
48660;3;13;SP;Indaiatuba
48669;1;4;SP;São Paulo
48692;1;6;SP;Barueri
48711;3;3;SP;São Paulo
154899;3;6;SP;Taboão da Serra
154904;3;8;SP;São Paulo
154910;3;22;RJ;Rio de Janeiro
154911;3;80;PR;Curitiba
48736;3;13;SP;Campinas
48740;2;30;MG;Belo Horizonte
48748;1;88;SC;Florianopolis
48756;3;93;RS;Estância Velha
48785;1;3;SP;São Paulo
79635;3;6;SP;Osasco
79641;3;88;SC;Palhoça
79699;1;30;MG;Belo Horizonte
79733;1;20;RJ;Rio de Janeiro
154956;3;9;SP;Santo Andre
79783;3;9;SP;São Bernardo do Campo
79923;1;4;SP;São Paulo
79929;3;30;MG;Belo Horizonte
154976;3;88;SC;Lages
79934;3;14;SP;Ribeirão Preto
79935;3;32;MG;Contagem
80055;1;4;SP;São Paulo
80062;3;21;RJ;Rio de Janeiro
154988;3;21;RJ;Rio de Janeiro
80072;3;3;SP;São Paulo
80152;3;80;PR;Curitiba
80159;3;13;SP;Piracicaba
80230;1;9;SP;Diadema
80234;3;8;SP;Mogi das Cruzes
155006;3;8;SP;São Paulo
80329;3;3;SP;São Paulo
155020;3;87;PR;Maringá
80348;1;2;SP;São Paulo
80356;3;3;SP;São Paulo
80478;3;59;RN;Natal
155040;1;32;MG;Contagem
80514;1;2;SP;São Paulo
80518;2;2;SP;São Paulo
80536;3;6;SP;Carapicui­ba
80557;3;13;SP;Pirassununga
80596;1;3;SP;São Paulo
80689;3;21;RJ;Rio de Janeiro
80703;3;4;SP;São Paulo
80746;3;1;SP;São Paulo
80764;2;13;SP;Vinhedo
80802;3;75;GO;Itumbiara
80954;3;40;BA;Salvador
80957;3;12;SP;São Jose dos Campos
155079;2;3;SP;São Paulo
104160;1;9;SP;São Bernardo do Campo
104549;3;4;SP;São Paulo
104598;3;2;SP;São Paulo
155115;3;65;MA;São Lui­s
104822;1;3;SP;São Paulo
104836;1;3;SP;São Paulo
105008;1;69;AM;Manaus
155151;3;64;PI;Teresina
122890;3;15;SP;São Jose do Rio Preto
122907;1;32;MG;Betim
123199;3;3;SP;São Paulo
135760;1;9;SP;São Bernardo do Campo
136050;3;2;SP;São Paulo
169537;3;7;SP;Arujá
172115;3;5;SP;São Paulo
155191;3;78;MT;Várzea Grande
144825;2;5;SP;São Paulo
134840;1;9;SP;São Bernardo do Campo
134870;3;4;SP;São Paulo
121910;3;17;SP;Bauru
122161;3;13;SP;Campinas
122173;3;3;SP;São Paulo
122345;2;2;SP;São Paulo
122483;3;18;SP;Sorocaba
102855;3;1;SP;São Paulo
155220;3;11;SP;Praia Grande
103023;3;11;SP;Santos
103261;3;5;SP;São Paulo
103359;1;3;SP;São Paulo
103385;3;2;SP;São Paulo
103469;3;14;SP;Ribeirão Preto
155231;3;96;RS;Pelotas
103607;3;2;SP;São Paulo
144472;3;3;SP;São Paulo
134498;3;90;RS;Porto Alegre
134525;1;4;SP;São Paulo
77917;3;15;SP;Catanduva
155255;3;41;BA;Salvador
77931;1;13;SP;Campinas
78041;1;22;RJ;Rio de Janeiro
78133;3;71;DF;Brasi­lia
78199;1;3;SP;São Paulo
78206;3;60;CE;Fortaleza
155286;3;72;DF;Brasi­lia
78222;3;9;SP;São Caetano do Sul
78308;1;7;SP;Guarulhos
155299;3;72;DF;Brasi­lia
78336;3;7;SP;Guarulhos
78524;1;38;MG;Uberlândia
155309;3;9;SP;São Bernardo do Campo
78571;3;3;SP;São Paulo
78653;1;5;SP;São Paulo
78782;3;15;SP;São Jose do Rio Preto
78858;3;2;SP;São Paulo
155332;1;89;SC;Blumenau
78869;3;81;PR;Curitiba
155344;3;95;RS;Osorio
155347;3;88;SC;Tubarão
79049;3;21;RJ;Rio de Janeiro
79118;3;13;SP;Cosmopolis
79186;3;22;RJ;Rio de Janeiro
79410;3;5;SP;São Paulo
121290;2;3;SP;São Paulo
121666;1;15;SP;Tanabi
121686;3;3;SP;São Paulo
156688;3;13;SP;Sumare
150845;1;21;RJ;Rio de Janeiro
134023;3;6;SP;Barueri
155392;3;93;RS;Novo Hamburgo
165177;1;3;SP;São Paulo
101561;3;30;MG;Belo Horizonte
101593;3;93;RS;Campo Bom
101610;3;70;DF;Brasi­lia
101693;3;13;SP;Jundiai­
102250;3;22;RJ;Rio de Janeiro
143579;3;3;SP;São Paulo
155418;3;26;RJ;Nova Iguaçu
155419;3;71;DF;Brasi­lia
155425;3;31;MG;Belo Horizonte
120594;3;13;SP;Vinhedo
156288;1;6;SP;Barueri
133066;3;9;SP;São Caetano do Sul
133118;1;11;SP;Bertioga
133436;1;13;SP;Vinhedo
143087;3;4;SP;São Paulo
44444;3;74;GO;Goiânia
44447;3;89;SC;Joinville
44464;3;4;SP;São Paulo
44471;3;28;RJ;Campos dos Goytacazes
44484;1;12;SP;Taubate
44492;1;87;PR;Maringá
155492;3;21;RJ;Rio de Janeiro
44513;1;13;SP;Itu
44550;3;30;MG;Belo Horizonte
44555;3;30;MG;Belo Horizonte
44595;3;13;SP;Itu
44624;3;30;MG;Belo Horizonte
155514;1;3;SP;São Paulo
44625;3;3;SP;São Paulo
44644;3;17;SP;Bauru
44648;3;2;SP;São Paulo
44671;3;79;MS;Paranai­ba
155532;3;89;SC;Blumenau
44686;3;12;SP;Taubate
44690;3;22;RJ;Rio de Janeiro
44698;2;25;RJ;Petropolis
44711;1;90;RS;Porto Alegre
44736;2;91;RS;Porto Alegre
155546;1;7;SP;Guarulhos
44763;3;83;PR;São Mateus do Sul
155552;3;96;RS;Candelária
44770;1;3;SP;São Paulo
44785;3;6;SP;Osasco
155561;3;86;PR;Londrina
44803;1;4;SP;São Paulo
44807;3;22;RJ;Rio de Janeiro
44829;1;4;SP;São Paulo
44861;3;88;SC;São Jose
44863;3;20;RJ;Rio de Janeiro
44898;1;19;SP;Presidente Prudente
44975;1;25;RJ;Duque de Caxias
155593;3;14;SP;Ribeirão Preto
45026;3;95;RS;Bento Gonçalves
155606;3;82;PR;Curitiba
45029;3;75;GO;Anápolis
45037;1;4;SP;São Paulo
45060;3;95;RS;Farroupilha
45098;3;85;PR;Toledo
45150;3;17;SP;Bariri
45166;3;4;SP;São Paulo
45174;1;15;SP;São Jose do Rio Preto
155638;3;5;SP;São Paulo
45194;3;65;MA;São Lui­s
45221;3;75;GO;Anápolis
155652;3;30;MG;Belo Horizonte
45231;3;9;SP;São Bernardo do Campo
45233;3;87;PR;Maringá
45275;3;87;PR;Maringá
45359;1;4;SP;São Paulo
45392;3;32;MG;Betim
45397;3;6;SP;Cotia
155666;3;21;RJ;Rio de Janeiro
45450;3;88;SC;Florianopolis
45455;3;88;SC;Florianopolis
155670;3;21;RJ;Rio de Janeiro
45456;3;14;SP;Ribeirão Preto
45457;3;4;SP;São Paulo
155676;1;24;RJ;Niteroi
45464;1;21;RJ;Rio de Janeiro
45484;2;91;RS;Porto Alegre
45494;3;83;PR;Campo Largo
45497;3;2;SP;São Paulo
155696;1;6;SP;Osasco
45516;1;13;SP;Jundiai­
45537;3;13;SP;Santa Bárbara D'Oeste
45543;3;71;DF;Brasi­lia
45545;3;2;SP;São Paulo
155730;3;8;SP;Mogi das Cruzes
45554;1;5;SP;São Paulo
155736;3;9;SP;Santo Andre
45564;3;13;SP;Jacare
45583;2;13;SP;Campinas
45590;3;88;SC;São Jose
45604;3;4;SP;São Paulo
45605;3;4;SP;São Paulo
45722;3;18;SP;Sorocaba
45726;3;3;SP;São Paulo
45810;3;80;PR;Curitiba
155749;3;40;BA;Salvador
155752;1;9;SP;Santo Andre
45819;1;95;RS;Caxias do Sul
155760;3;58;PB;Campina Grande
45839;3;89;SC;Blumenau
45860;3;78;MT;Rondonopolis
45869;3;8;SP;Mogi das Cruzes
45946;1;15;SP;Votuporanga
45950;3;95;RS;Caxias do Sul
45957;3;11;SP;São Vicente
45979;3;90;RS;Porto Alegre
45980;3;5;SP;São Paulo
46036;3;85;PR;Cafelândia
46043;3;91;RS;Porto Alegre
46051;3;70;DF;Brasi­lia
155798;3;4;SP;São Paulo
46142;3;88;SC;Florianopolis
155805;3;22;RJ;Rio de Janeiro
46149;3;1;SP;São Paulo
46195;3;99;RS;Erechim
155811;1;5;SP;São Paulo
46207;3;2;SP;São Paulo
155816;3;1;SP;São Paulo
46214;3;25;RJ;Três Rios
46216;3;7;SP;Guarulhos
46276;3;15;SP;São Jose do Rio Preto
155850;1;4;SP;São Paulo
46324;3;89;SC;Chapeco
46377;3;13;SP;Jundiai­
46381;3;9;SP;São Bernardo do Campo
46411;1;9;SP;São Bernardo do Campo
46425;3;91;RS;Porto Alegre
46451;3;9;SP;São Bernardo do Campo
76512;3;14;SP;Ribeirão Preto
76630;1;3;SP;São Paulo
76709;3;74;GO;Goiânia
76712;3;18;SP;Sorocaba
76792;2;4;SP;São Paulo
76803;3;9;SP;São Bernardo do Campo
155912;3;32;MG;Contagem
76840;3;18;SP;Avare
76870;3;81;PR;Curitiba
76876;1;90;RS;Porto Alegre
155917;3;79;MS;Campo Grande
76928;2;2;SP;São Paulo
155920;3;79;MS;Campo Grande
155929;3;85;PR;Cascavel
155932;3;83;PR;Pinhais
155935;3;79;MS;Campo Grande
155936;3;42;BA;Camaçari
155938;3;89;SC;Guaramirim
76953;1;81;PR;Curitiba
155940;3;29;ES;Vila Velha
155942;3;50;PE;Recife
77044;3;9;SP;Santo Andre
77057;3;15;SP;São Jose do Rio Preto
77130;3;23;RJ;Rio de Janeiro
77146;3;9;SP;São Caetano do Sul
155953;1;12;SP;São Jose dos Campos
77170;3;9;SP;São Bernardo do Campo
77173;1;9;SP;São Bernardo do Campo
155957;3;88;SC;São Jose
77199;3;9;SP;São Bernardo do Campo
77259;3;5;SP;São Paulo
77301;1;13;SP;Campinas
77475;1;3;SP;São Paulo
77542;1;31;MG;Belo Horizonte
77545;3;88;SC;São Jose
77636;3;6;SP;Barueri
155974;3;89;SC;Blumenau
155976;3;85;PR;Realeza
77644;1;4;SP;São Paulo
77721;3;6;SP;Barueri
77755;3;71;DF;Brasi­lia
77782;1;18;SP;Sorocaba
155999;3;88;SC;Criciuma
77849;1;83;PR;São Jose dos Pinhais
156008;3;1;SP;São Paulo
100156;1;14;SP;Ribeirão Preto
100755;3;89;SC;Joinville
100962;3;2;SP;São Paulo
101005;3;96;RS;Vera Cruz
156030;1;2;SP;São Paulo
101026;3;96;RS;São Lourenço do Sul
101181;3;13;SP;Indaiatuba
156036;1;11;SP;Praia Grande
119713;2;3;SP;São Paulo
142479;1;31;MG;Belo Horizonte
142641;2;41;BA;Salvador
155716;3;4;SP;São Paulo
164139;3;13;SP;Campinas
141795;3;4;SP;São Paulo
131863;1;9;SP;São Bernardo do Campo
156089;3;6;SP;Carapicui­ba
131976;2;15;SP;Americo de Campos
156112;3;9;SP;São Bernardo do Campo
156117;3;89;SC;Rio do Sul
156122;3;40;BA;Salvador
156137;3;9;SP;Santo Andre
118085;3;85;PR;Assis Chateaubriand
118252;3;6;SP;Osasco
118840;3;13;SP;Limeira
156150;3;15;SP;São Jose do Rio Preto
118841;1;5;SP;São Paulo
156168;3;65;MA;São Lui­s
99068;3;74;GO;Goiânia
156171;3;88;SC;Palhoça
156172;1;88;SC;Florianopolis
99118;3;13;SP;Campinas
156174;1;8;SP;Mogi das Cruzes
99168;3;3;SP;São Paulo
99311;3;11;SP;Santos
99452;1;30;MG;Belo Horizonte
156184;3;22;RJ;Rio de Janeiro
99576;3;9;SP;Santo Andre
99591;3;8;SP;São Paulo
99642;3;36;MG;Viçosa
99733;3;2;SP;São Paulo
99980;3;2;SP;São Paulo
172137;3;5;SP;São Paulo
131126;1;9;SP;São Bernardo do Campo
74777;3;3;SP;São Paulo
74795;1;9;SP;Ribeirão Pires
74853;2;90;RS;Porto Alegre
74856;3;84;PR;Ponta Grossa
74877;3;30;MG;Belo Horizonte
74953;3;21;RJ;Rio de Janeiro
75005;3;18;SP;Sorocaba
156249;1;50;PE;Recife
75126;1;2;SP;São Paulo
75132;3;4;SP;São Paulo
75156;3;80;PR;Curitiba
75179;3;29;ES;Vitoria
75209;3;28;RJ;São Pedro da Aldeia
156265;3;81;PR;Curitiba
156267;1;74;GO;Goiânia
75224;3;13;SP;Campinas
75272;3;15;SP;São Jose do Rio Preto
75275;3;80;PR;Curitiba
75319;3;6;SP;Barueri
75331;3;14;SP;Ribeirão Preto
75342;1;4;SP;São Paulo
75351;3;92;RS;Canoas
75462;3;9;SP;Santo Andre
75466;2;5;SP;São Paulo
75568;3;12;SP;São Jose dos Campos
156297;3;60;CE;Fortaleza
75662;3;2;SP;São Paulo
156312;3;8;SP;Mogi das Cruzes
75695;1;4;SP;São Paulo
75701;1;15;SP;Taquaritinga
75710;2;20;RJ;Rio de Janeiro
156322;3;23;RJ;Rio de Janeiro
75719;3;15;SP;São Jose do Rio Preto
75821;3;15;SP;Mirassol
75910;3;30;MG;Belo Horizonte
75981;3;91;RS;Porto Alegre
76005;3;4;SP;São Paulo
76007;1;2;SP;São Paulo
76014;3;13;SP;Leme
156353;3;24;RJ;Maricá
76040;3;13;SP;Jundiai­
76125;2;87;PR;Maringá
156367;3;13;SP;Limeira
76137;3;5;SP;São Paulo
76158;3;80;PR;Curitiba
76182;3;9;SP;Diadema
156385;3;6;SP;Osasco
76253;1;4;SP;São Paulo
156395;2;60;CE;Fortaleza
76262;3;97;RS;Santa Maria
156403;3;71;DF;Brasi­lia
156405;3;71;DF;Brasi­lia
117342;3;23;RJ;Rio de Janeiro
117494;1;51;PE;Recife
130469;3;4;SP;São Paulo
156421;3;4;SP;São Paulo
130680;2;9;SP;São Caetano do Sul
156427;1;30;MG;Belo Horizonte
130702;1;4;SP;São Paulo
156438;3;51;PE;Recife
97517;1;4;SP;São Paulo
156441;3;12;SP;Taubate
156446;1;6;SP;Barueri
97866;1;13;SP;Campinas
97870;3;13;SP;Campinas
97876;3;13;SP;Campinas
156470;3;4;SP;São Paulo
98066;3;88;SC;Florianopolis
156473;1;11;SP;Santos
98277;3;71;DF;Brasi­lia
156481;1;3;SP;São Paulo
98488;3;9;SP;São Bernardo do Campo
98489;2;22;RJ;Rio de Janeiro
156489;3;88;SC;São Jose
156493;3;89;SC;igua Doce
98542;3;14;SP;Ribeirão Preto
156507;1;72;DF;Brasi­lia
98641;3;82;PR;Curitiba
98761;1;70;DF;Brasi­lia
156524;3;5;SP;São Paulo
140520;3;2;SP;São Paulo
158819;1;4;SP;São Paulo
175448;3;3;SP;São Paulo
116032;3;21;RJ;Rio de Janeiro
116057;3;9;SP;Santo Andre
116286;3;23;RJ;Rio de Janeiro
116319;3;88;SC;Tubarão
116527;3;14;SP;Ribeirão Preto
116632;1;87;PR;Maringá
116637;3;2;SP;São Paulo
171338;1;20;RJ;Rio de Janeiro
129895;1;9;SP;São Caetano do Sul
156565;3;4;SP;São Paulo
129913;3;74;GO;Goiânia
147370;3;4;SP;São Paulo
156580;3;59;RN;Natal
13235;3;16;SP;Lins
13245;3;29;ES;Vila Velha
13254;3;88;SC;Palhoça
13255;3;29;ES;Vila Velha
13258;3;89;SC;Blumenau
156597;3;4;SP;São Paulo
13259;3;88;SC;Palhoça
13275;3;80;PR;Curitiba
13277;3;80;PR;Curitiba
156633;3;37;MG;Pouso Alegre
13281;3;38;MG;Uberlândia
156641;3;9;SP;Santo Andre
13286;3;88;SC;Florianopolis
13323;3;29;ES;Vila Velha
13324;3;60;CE;Fortaleza
13382;3;79;MS;Três Lagoas
13384;3;56;PE;Araripina
13386;3;89;SC;Pomerode
13404;1;36;MG;Juiz de Fora
13414;3;79;MS;Campo Grande
13420;3;89;SC;Rio do Sul
13424;3;15;SP;São Jose do Rio Preto
13425;3;89;SC;Blumenau
13426;3;29;ES;Vitoria
13455;3;5;SP;São Paulo
13478;3;4;SP;São Paulo
13483;3;13;SP;Pauli­nia
13495;3;7;SP;Guarulhos
13540;3;89;SC;Araquari
156724;3;74;GO;Goiânia
13541;3;15;SP;Catanduva
13551;2;3;SP;São Paulo
13553;2;83;PR;Rio Negro
13562;3;4;SP;São Paulo
13571;1;50;PE;Recife
156734;2;13;SP;Americana
156736;3;35;MG;Sete Lagoas
156741;1;2;SP;São Paulo
156746;1;15;SP;São Jose do Rio Preto
156747;3;88;SC;Criciuma
13578;2;96;RS;Arroio dos Ratos
156750;3;89;SC;Araquari
13582;3;95;RS;São Francisco de Paula
156756;3;35;MG;Sete Lagoas
13584;3;89;SC;Blumenau
13585;3;16;SP;Penápolis
13588;3;82;PR;Curitiba
13614;3;95;RS;Canela
13658;3;89;SC;Joaçaba
13660;3;13;SP;Itu
13661;3;13;SP;Santa Gertrudes
13673;3;85;PR;Santa Helena
13676;3;77;TO;Palmas
13689;3;37;MG;Poços de Caldas
13695;3;89;SC;Caçador
156788;3;13;SP;Sumare
156793;3;5;SP;São Paulo
13705;3;75;GO;Mineiros
13706;3;18;SP;Itapeva
13716;3;17;SP;Bauru
13718;3;14;SP;Ribeirão Preto
13725;3;13;SP;Mogi Guaçu
156816;3;74;GO;Goiânia
13727;3;5;SP;São Paulo
13728;3;89;SC;Blumenau
13730;1;9;SP;São Bernardo do Campo
13753;3;11;SP;Praia Grande
156842;3;15;SP;São Jose do Rio Preto
156852;3;21;RJ;Rio de Janeiro
13755;3;85;PR;Cascavel
13764;2;30;MG;Belo Horizonte
156864;3;32;MG;Contagem
