cod_cliente;flg_unico_dono;flg_licenciado;flg_ipva_pago;flg_todas_revisoes_concessionaria;flg_garantia_fabrica;flg_blindado;flg_aceita_troca;flg_adaptado_pcd
922;1;1;10;10;0;0;0;0
9034;0;1;10;0;0;0;0;0
9344;0;0;0;0;0;0;0;0
12531;1;1;10;10;10;0;0;0
5560;0;1;0;0;0;0;0;0
7085;0;1;10;10;0;0;0;0
6798;0;0;0;0;0;0;0;0
12125;0;1;10;0;0;0;0;0
4843;0;0;0;0;0;0;0;0
7718;0;0;0;0;0;0;0;0
4213;0;0;10;10;0;0;0;0
5477;0;0;0;0;0;0;0;0
2964;0;0;0;0;0;0;0;0
31368;0;1;10;10;0;1;1;0
2006;1;0;0;10;10;0;0;0
7208;0;0;0;0;0;0;0;0
5750;0;0;10;0;0;0;0;0
8535;0;0;0;0;0;0;0;0
5019;0;0;0;0;0;0;0;0
6443;1;1;10;0;0;0;0;0
1667;1;0;0;0;0;0;0;0
10774;0;1;10;0;0;0;0;0
8660;0;0;0;0;0;0;0;0
596;0;1;10;0;0;0;0;0
8527;0;0;0;0;0;0;0;0
7804;0;0;0;0;0;0;0;0
1468;0;0;0;0;0;0;0;0
5403;0;0;0;0;0;0;0;0
2281;1;1;10;0;0;0;0;0
2989;0;0;0;0;0;0;0;0
4422;0;1;10;0;0;0;0;0
23514;1;1;10;10;0;0;1;0
1156;0;1;10;10;10;0;1;0
25168;0;1;10;0;0;0;1;0
19764;1;1;10;10;0;0;1;0
11387;0;1;10;0;0;0;0;0
1011;0;0;0;0;0;0;0;0
10341;0;0;0;0;0;0;0;0
6220;1;0;0;0;0;0;0;0
11218;0;0;10;0;0;0;0;0
12418;0;1;10;10;0;0;0;0
9412;0;0;0;0;0;0;0;0
6636;0;0;0;0;0;0;0;0
12037;0;1;10;0;0;0;0;0
2266;0;0;0;0;0;0;0;0
3240;0;1;10;0;0;0;0;0
8828;0;0;0;0;0;0;0;0
31403;0;1;10;10;10;0;0;0
8667;0;0;0;0;0;0;0;0
8674;0;0;0;0;0;0;0;0
4501;0;0;0;0;0;0;0;0
5684;0;0;0;0;0;0;0;0
3003;1;1;10;10;10;0;0;0
9979;0;1;10;0;0;0;0;0
1965;0;0;0;0;0;0;0;0
10742;1;1;10;10;0;0;0;0
5191;0;0;0;0;0;0;0;0
1866;0;0;0;0;0;0;0;0
2446;0;0;10;0;0;0;0;0
27390;0;0;10;10;10;0;1;0
19210;0;0;10;0;0;0;0;0
37818;0;1;10;0;0;0;1;0
6327;0;0;0;0;0;0;0;0
2823;0;0;0;0;0;0;0;0
12085;0;1;10;0;0;0;0;0
5426;0;0;0;10;0;0;0;0
7341;0;0;0;0;0;0;0;0
15587;0;1;10;0;10;0;0;0
31410;1;1;10;0;0;0;1;0
12224;0;0;0;0;0;0;0;0
5647;0;1;10;0;0;0;0;0
1357;0;0;0;0;10;0;0;0
12630;0;0;0;0;0;0;0;0
4352;0;1;10;0;0;0;0;0
7117;0;0;0;0;0;0;0;0
4907;1;0;0;0;0;0;0;0
9882;0;0;0;0;0;0;0;0
10754;0;0;0;0;0;0;0;0
8274;0;0;0;0;0;0;0;0
9021;0;0;0;0;0;0;0;0
2591;0;1;0;0;0;0;0;0
10915;0;0;0;0;0;0;0;0
3680;0;0;0;0;0;0;0;0
6728;1;0;10;0;0;0;0;0
8581;1;1;10;0;0;0;0;0
5038;0;0;0;0;0;0;0;0
4338;0;1;0;0;0;0;0;0
2161;0;0;0;0;10;0;0;0
4373;0;0;0;0;0;0;0;0
8049;0;0;0;0;0;0;0;0
9886;0;0;0;0;0;0;0;0
2140;0;0;0;0;0;0;0;0
37814;1;0;10;10;0;0;1;0
10421;0;0;0;0;0;0;0;0
3373;0;0;0;0;0;0;0;0
3511;0;0;0;0;0;0;0;0
5766;1;0;0;0;0;0;0;0
12200;0;0;0;0;0;0;0;0
3955;1;1;10;10;0;0;0;0
3384;0;0;0;0;0;0;0;0
7850;0;0;0;0;0;0;0;0
12386;0;1;10;0;0;0;0;0
5917;0;0;0;0;0;0;0;0
3581;0;1;10;0;0;0;0;0
6823;0;0;0;0;0;0;0;0
9340;0;0;0;0;0;0;0;0
4889;0;0;0;10;0;0;0;0
2235;0;0;0;0;0;0;0;0
3185;0;0;0;0;0;0;0;0
2829;0;0;10;0;0;0;0;0
6914;0;0;0;0;0;0;0;0
6317;0;0;0;0;0;0;0;0
4844;0;0;0;0;0;0;0;0
1817;0;0;0;0;0;1;0;0
11881;1;1;10;0;0;0;0;0
6492;0;0;0;0;0;0;0;0
10045;0;1;10;0;0;0;0;0
3787;0;0;0;0;0;0;0;0
5359;0;0;0;0;0;0;0;0
31446;1;0;0;0;0;0;1;0
8928;1;0;0;0;10;0;0;0
3681;0;0;0;0;0;0;0;0
1387;0;0;0;0;0;0;0;0
5372;0;0;10;0;0;0;0;0
8591;0;0;0;0;0;0;0;0
8879;1;0;0;10;10;0;0;0
11937;0;1;10;0;0;0;0;0
4443;0;1;10;0;0;0;0;0
3474;0;1;10;10;0;0;0;0
1616;1;0;0;0;0;0;0;0
3477;0;0;0;0;0;0;0;0
9626;0;0;0;0;0;0;0;0
10891;0;0;0;0;0;0;0;0
2200;0;0;0;0;0;0;0;0
2223;0;1;10;0;0;0;0;0
7900;0;0;0;0;0;0;0;0
4170;1;1;10;10;0;0;0;0
12308;1;0;10;0;0;0;0;0
8981;0;0;0;0;0;0;0;0
10541;0;0;0;0;0;0;0;0
4068;0;0;0;0;0;0;0;0
1512;0;0;0;0;0;0;0;0
29368;0;1;10;10;0;0;1;0
12190;0;0;0;0;0;0;0;0
3254;0;0;0;0;0;0;0;0
7748;0;1;10;0;0;0;0;0
4721;0;0;0;0;0;0;0;0
10576;0;1;10;0;0;0;1;0
11412;0;1;0;0;0;0;0;0
2458;1;1;10;0;0;0;0;0
2840;1;1;10;0;0;0;0;0
6364;0;1;10;0;0;0;0;0
29;0;0;0;0;0;0;0;0
4445;0;1;10;0;0;0;0;0
22112;1;1;10;0;0;0;0;0
2215;0;0;0;0;0;0;0;0
2996;0;0;0;0;0;0;0;0
7768;0;0;0;0;0;0;0;0
4694;0;0;0;0;0;0;0;0
3617;0;0;0;0;0;0;0;0
11510;0;0;0;0;0;0;0;0
12394;0;0;0;0;0;0;0;0
7056;0;1;10;0;0;0;0;0
10386;0;0;0;0;0;0;0;0
37800;0;1;10;0;0;0;1;0
3362;0;0;0;0;0;0;0;0
11967;1;0;10;10;0;0;0;0
4630;0;1;10;10;0;0;0;0
8594;0;0;0;0;0;0;0;0
12019;0;1;10;0;0;0;0;0
4067;0;0;0;0;0;0;0;0
7294;1;0;10;0;0;0;0;0
11444;0;1;10;0;0;0;0;0
3322;0;0;0;0;0;0;0;0
11086;0;0;0;0;0;0;0;0
5913;0;0;10;0;0;0;0;0
9103;0;0;0;0;0;0;0;0
7109;1;0;0;10;10;0;0;0
37781;1;1;10;10;0;0;0;0
37783;1;1;10;10;10;0;1;0
7419;0;1;10;0;0;0;0;0
18983;1;1;10;10;10;0;1;0
37791;0;0;0;0;0;0;0;0
31783;0;0;10;0;0;0;0;0
11253;0;0;0;0;0;0;0;0
22048;0;0;0;0;0;0;0;0
8461;1;1;0;10;0;0;0;0
13915;0;0;0;0;0;0;0;0
11600;0;1;10;10;0;0;0;0
5139;1;1;10;0;0;0;0;0
510;0;0;0;0;0;0;0;0
9779;0;0;0;0;0;0;0;0
4237;0;0;0;0;0;0;0;0
8217;0;0;0;0;0;0;0;0
8874;0;0;0;0;0;0;0;0
5270;1;1;10;0;0;0;0;0
6358;0;0;0;0;0;0;0;0
2627;0;0;0;0;0;0;0;0
7619;0;0;0;0;0;0;0;0
14912;0;1;10;10;10;0;1;0
10797;0;0;0;0;0;0;0;0
3951;1;1;10;10;10;0;0;0
6834;0;0;0;0;0;0;0;0
10401;1;0;10;10;0;1;0;0
5037;0;1;10;0;0;0;0;0
19293;0;1;10;10;0;0;0;0
2848;0;0;0;0;0;0;0;0
3623;0;1;10;0;0;0;0;0
4192;0;0;0;0;0;0;0;0
11536;1;1;10;10;10;0;0;0
10134;0;0;0;0;0;0;0;0
9532;0;1;10;0;0;0;0;0
9770;0;1;10;0;0;0;0;0
1493;1;1;10;10;0;0;0;0
2504;0;0;10;0;0;0;0;0
9742;0;0;0;0;0;0;0;0
5293;0;0;0;10;0;0;0;0
4987;1;1;10;10;0;0;0;0
5085;1;1;10;0;0;0;0;0
8925;0;0;0;0;0;0;0;0
7222;0;1;10;0;0;0;0;0
8946;0;0;0;0;0;0;0;0
4388;0;0;0;0;0;0;0;0
2948;0;1;10;0;0;0;0;0
11613;0;0;0;0;0;0;0;0
3551;0;0;10;10;0;0;0;0
35906;0;0;0;0;0;0;0;0
11559;0;0;0;0;0;0;0;0
4502;1;0;0;0;0;0;0;0
12083;0;0;10;10;0;0;0;0
5570;0;0;0;0;0;0;0;0
1142;0;0;10;10;10;0;0;0
8050;0;0;10;0;0;0;0;0
5812;0;1;10;0;0;0;0;0
4752;0;0;0;0;0;0;0;0
4543;0;0;0;0;0;0;0;0
12188;0;0;0;0;0;0;0;0
12231;0;0;0;0;0;0;0;0
1229;0;0;0;0;0;0;0;0
9684;0;0;0;0;0;0;0;0
9501;0;0;0;0;0;0;0;0
4666;0;0;0;0;0;0;0;0
12616;0;0;0;0;10;0;0;0
10508;0;1;10;0;0;0;0;0
11705;0;0;0;0;0;0;0;0
10025;0;0;0;0;0;0;0;0
12395;0;0;0;0;0;0;0;0
10089;0;0;0;0;0;0;0;0
3466;0;1;10;10;10;0;0;0
8383;0;0;0;0;0;0;0;0
11327;0;0;0;0;0;0;0;0
15076;1;1;10;10;10;0;0;0
12581;0;0;0;0;0;0;0;0
5621;0;0;0;0;0;0;0;0
26395;1;1;10;0;0;1;1;0
12564;1;1;10;0;0;0;0;0
6471;0;0;0;0;0;0;0;0
9921;0;0;10;0;0;0;0;0
7138;1;1;10;10;10;0;0;0
2349;0;0;0;0;0;0;0;0
4162;0;0;0;0;0;0;0;0
9078;0;0;0;0;0;0;0;0
1571;1;0;0;0;0;0;0;0
11269;0;0;0;0;0;0;0;0
20220;1;1;10;10;0;0;1;0
6180;0;0;0;0;0;0;0;0
37755;0;0;10;0;0;0;0;0
28441;0;1;10;0;0;0;0;0
5131;0;0;10;0;0;0;0;0
3691;0;0;0;0;0;0;0;0
7919;0;0;0;0;0;0;0;0
18241;1;1;10;10;0;0;1;0
3946;0;1;10;10;0;0;0;0
9133;0;0;0;0;0;0;0;0
10130;0;0;0;0;0;0;0;0
3988;0;0;0;0;0;0;0;0
31640;0;1;10;0;0;0;1;0
3900;0;0;0;0;0;0;0;0
12557;0;0;0;0;0;0;0;0
6761;1;1;10;0;0;0;0;0
1340;0;0;10;0;0;0;0;0
9623;1;0;10;10;0;0;0;0
4333;0;0;0;0;0;0;0;0
5509;0;0;0;0;0;0;0;0
5612;1;0;0;0;0;0;0;0
9660;0;0;0;0;0;0;0;0
4846;0;0;0;0;0;0;0;0
1420;0;0;0;0;0;0;0;0
3767;0;1;10;0;0;0;0;0
8147;0;0;0;0;0;0;0;0
8434;0;0;0;0;0;0;0;0
11120;1;1;10;0;0;0;0;0
6264;0;0;0;0;0;0;0;0
18091;1;1;10;10;10;0;0;0
5089;0;0;0;0;0;0;0;0
2932;0;0;0;0;0;0;0;0
16049;0;1;10;10;10;0;1;0
2934;0;0;0;0;0;0;0;0
9933;1;0;0;0;0;0;0;0
20165;1;1;10;10;10;0;1;0
5789;0;1;10;0;0;0;0;0
3972;0;0;0;0;0;0;0;0
7679;0;1;10;0;0;0;0;0
566;0;1;10;0;0;0;0;0
3792;0;0;0;0;0;0;0;0
7662;0;0;0;0;0;0;0;0
2178;0;1;10;0;0;0;0;0
8155;0;0;0;0;0;0;0;0
12363;0;0;0;0;0;0;0;0
9500;0;0;0;0;0;0;0;0
11627;0;0;0;0;0;0;0;0
7866;1;0;0;0;0;0;0;0
3531;0;0;0;0;0;0;0;0
3138;0;1;10;10;0;0;0;0
7753;0;0;0;0;0;0;0;0
3387;0;0;0;0;0;0;0;0
2971;1;1;10;10;0;0;0;0
7659;0;0;0;0;0;0;0;0
11847;0;0;0;0;0;0;0;0
2909;0;0;0;0;0;0;0;0
11178;0;0;0;0;0;0;0;0
10307;1;1;10;10;0;0;0;0
11254;0;1;10;0;0;1;0;0
12104;0;0;0;0;0;0;0;0
7667;0;0;0;0;0;0;0;0
31688;1;1;10;10;10;1;0;0
23539;0;0;10;0;0;0;1;0
31692;1;1;10;10;10;0;1;0
18813;0;1;10;10;0;0;0;0
6296;0;0;0;0;0;0;0;0
30694;0;1;10;10;0;0;0;0
31697;1;1;10;10;0;0;1;0
7490;0;0;0;0;0;0;0;0
9475;0;1;10;0;0;0;0;0
7515;0;0;0;0;0;0;0;0
3478;0;0;0;0;0;0;0;0
22602;0;1;0;0;0;0;1;0
4503;0;0;10;0;0;0;0;0
5428;0;0;0;0;0;0;0;0
2368;0;0;0;0;0;0;0;0
8118;0;0;0;0;0;0;0;0
10158;0;1;10;0;0;0;0;0
7947;0;0;0;0;0;0;0;0
13477;1;0;10;10;0;0;1;0
3690;0;0;0;0;0;0;0;0
5611;0;0;0;10;0;0;0;0
6938;0;0;10;0;0;0;0;0
7119;0;0;10;10;0;0;0;0
4565;0;0;0;0;0;0;0;0
5169;0;1;10;0;0;0;0;0
10247;1;1;10;10;10;0;0;0
3020;0;1;10;0;0;0;0;0
12639;0;1;10;0;0;0;0;0
1846;0;0;0;0;0;0;0;0
19136;1;1;10;10;0;0;0;0
2755;0;0;0;0;0;0;0;0
3588;0;0;0;0;0;0;0;0
2413;0;0;0;0;0;0;0;0
5712;0;0;0;0;0;0;0;0
6193;1;0;10;0;0;0;0;0
12670;0;0;0;0;0;0;0;0
31556;0;0;0;0;0;0;1;0
26697;0;1;10;10;10;0;1;0
16689;1;1;10;0;10;0;1;0
8219;0;0;0;0;0;0;0;0
31719;0;0;0;0;0;0;0;0
9025;0;1;10;0;0;0;0;0
3686;0;0;0;0;0;0;0;0
37729;0;1;10;0;0;0;1;0
8647;0;0;10;10;10;0;0;0
37734;1;1;10;10;0;0;1;0
19551;0;1;10;0;0;0;1;0
9485;1;1;10;10;10;0;0;0
24915;0;1;10;0;0;0;1;0
4761;0;0;0;0;0;0;0;0
7512;0;0;0;0;0;0;0;0
9430;0;1;10;0;0;0;0;0
3119;1;0;10;10;0;0;0;0
5749;1;0;10;10;0;0;0;0
12237;0;1;10;0;0;0;0;0
35698;0;1;10;0;0;0;1;0
11869;0;0;0;0;0;0;0;0
21957;1;1;0;10;10;0;1;0
11564;0;1;10;0;0;0;0;0
10659;0;0;0;0;0;0;0;0
6561;1;0;10;0;10;0;0;0
4062;0;0;10;0;0;0;0;0
2432;0;0;0;10;10;0;0;0
7551;0;0;0;0;0;0;0;0
11047;0;0;0;0;0;0;0;0
6638;0;0;0;0;0;0;0;0
31737;0;0;0;0;0;0;0;0
2091;0;0;0;0;0;0;0;0
10058;0;0;10;0;0;0;0;0
8271;0;0;0;0;0;0;0;0
7626;0;0;0;0;0;0;0;0
7698;0;0;0;0;0;0;0;0
8247;0;0;0;0;0;0;0;0
6347;0;0;0;0;0;0;0;0
31717;1;0;0;0;0;0;0;0
10446;1;0;10;0;0;0;0;0
8643;0;0;0;0;0;0;0;0
20742;0;1;10;0;0;0;0;0
2827;1;1;10;10;0;0;0;0
4929;0;1;10;0;0;0;0;0
11587;0;1;10;0;0;0;0;0
4720;0;0;10;0;0;0;0;0
2549;0;0;0;0;0;0;0;0
26140;1;1;10;0;0;0;0;0
1941;0;0;0;0;0;0;0;0
4200;0;0;0;0;0;0;0;0
6113;1;0;10;0;0;0;0;0
11136;0;0;0;0;0;0;0;0
5590;0;0;0;0;0;0;0;0
4060;0;0;0;0;0;0;0;0
3991;0;0;0;0;0;0;0;0
9446;1;0;10;0;0;0;0;0
7856;0;0;0;0;0;0;0;0
10822;0;0;0;0;0;0;0;0
8939;0;0;0;0;0;0;0;0
594;1;1;10;0;0;0;0;0
8094;0;0;0;0;0;0;0;0
10140;0;0;0;0;0;0;0;0
1351;0;0;0;0;0;0;0;0
37708;1;0;10;10;0;0;1;0
7255;0;1;10;0;0;0;0;0
6781;0;0;0;0;0;0;0;0
9421;0;0;0;0;0;0;0;0
26043;1;1;10;0;10;0;0;0
1771;0;0;0;0;0;0;0;0
8575;0;0;10;0;0;0;0;0
11614;1;1;10;0;0;0;0;0
4384;0;0;0;0;0;0;0;0
24589;0;0;10;10;0;0;0;0
31773;0;0;0;0;0;0;1;0
11080;0;0;10;0;0;0;0;0
6433;0;0;0;0;0;0;0;0
9952;1;1;10;0;0;1;0;0
6260;0;1;10;0;0;0;0;0
9012;1;0;0;0;10;0;0;0
24103;1;0;0;10;10;0;1;0
9007;1;1;10;10;0;1;0;0
10685;0;0;0;0;0;0;0;0
10573;0;0;0;0;0;0;0;0
5965;1;0;10;0;0;0;0;0
6543;0;0;0;0;0;0;0;0
6147;0;0;0;0;0;0;0;0
4546;0;0;0;0;0;0;0;0
10843;0;0;0;0;0;0;0;0
6486;0;0;0;0;0;0;0;0
12211;0;1;10;0;0;0;0;0
6057;0;0;0;0;0;0;0;0
11248;0;0;0;0;0;0;0;0
3280;0;0;0;0;0;0;0;0
15206;0;0;10;10;0;1;1;0
8181;1;1;10;0;0;0;0;0
12131;0;0;0;0;0;0;0;0
11093;1;1;10;0;0;0;0;0
37700;0;1;10;0;0;0;0;0
12003;0;1;10;0;0;0;0;0
4531;1;1;10;10;10;0;0;0
8631;0;0;10;0;0;0;0;0
1225;1;1;10;10;0;0;0;0
9916;0;0;0;0;0;0;0;0
10820;0;0;0;0;0;0;0;0
368;1;1;10;10;10;0;1;0
4394;0;0;0;0;0;0;0;0
2207;0;0;0;0;0;0;0;0
18715;0;1;10;10;10;0;1;0
33368;0;0;10;10;0;0;1;0
4585;0;0;0;0;0;0;0;0
2643;1;0;10;10;0;0;0;0
10743;0;0;0;0;0;0;0;0
6563;1;0;10;10;0;0;0;0
3460;0;0;0;0;0;0;0;0
28348;0;1;10;0;0;0;0;0
8824;0;0;0;0;0;0;0;0
3433;0;0;0;0;0;0;0;0
9558;0;1;10;0;0;0;0;0
3933;0;0;0;10;10;0;0;0
16549;1;1;10;0;0;0;1;0
2245;1;1;10;10;0;0;0;0
5060;0;0;0;0;0;0;0;0
2821;0;1;10;0;0;0;0;0
9150;0;0;0;0;0;0;0;0
5909;0;1;10;0;0;0;0;0
37693;1;1;10;0;0;0;1;0
7564;0;0;0;0;0;0;0;0
24282;0;0;0;0;0;0;0;0
2399;1;1;10;10;0;0;0;0
11567;0;0;0;0;0;0;0;0
5093;1;1;10;10;0;0;0;0
9265;0;0;10;0;0;0;0;0
9102;0;0;0;0;0;0;0;0
12043;0;1;10;0;0;0;0;0
13183;0;0;10;0;0;0;0;0
2165;0;0;0;0;0;0;0;0
2234;0;1;10;10;0;0;0;0
9808;1;0;10;0;10;0;0;0
9751;0;0;0;0;0;0;0;0
4127;0;0;0;0;0;0;0;0
2868;0;0;0;0;0;0;0;0
12061;0;0;10;0;0;0;0;0
6487;0;0;0;0;0;0;0;0
5992;0;0;0;0;0;0;0;0
1474;0;0;0;0;0;0;0;0
4362;0;1;10;0;0;0;0;0
6083;0;0;0;0;0;0;0;0
31852;0;1;10;0;0;0;1;0
12452;0;0;0;0;0;0;0;0
7191;0;0;0;0;0;0;0;0
6558;0;0;0;0;0;0;0;0
5015;0;0;0;0;0;0;0;0
6;1;1;10;0;0;0;0;0
37685;0;1;10;0;0;0;0;0
5894;0;0;0;0;0;0;0;0
2501;0;0;0;0;0;0;0;0
13259;1;1;10;0;0;0;0;0
31858;1;1;10;10;0;0;1;0
31866;1;0;10;0;0;0;0;0
10904;0;0;0;0;0;0;0;0
1469;1;1;0;0;0;0;0;0
3620;0;0;0;0;0;0;0;0
24030;1;1;10;10;10;0;1;0
9075;0;0;0;0;0;0;0;0
6661;0;0;10;0;0;0;0;0
578;0;0;0;0;0;0;0;0
6019;0;1;10;0;0;0;0;0
8456;0;0;0;0;0;0;0;0
1485;0;0;0;0;0;0;0;0
8790;0;0;0;0;0;0;0;0
10622;1;0;10;0;10;0;0;0
31394;1;1;10;10;10;0;1;0
31883;0;1;10;0;0;0;1;0
9860;0;0;0;0;0;0;0;0
37525;1;1;10;10;0;0;0;0
3879;0;0;0;0;0;0;0;0
29479;0;1;10;10;0;0;0;0
37679;1;1;10;0;0;0;1;0
3159;1;1;10;0;0;0;0;0
11145;0;1;10;10;0;0;0;0
3608;0;1;10;0;0;1;0;0
8267;0;1;10;0;0;0;0;0
14586;0;1;10;0;0;0;1;0
10426;0;0;0;0;0;0;0;0
3836;1;1;0;0;0;0;0;0
10501;0;0;0;0;0;0;0;0
5928;0;0;0;0;0;0;0;0
5130;0;0;10;10;10;0;0;0
5639;0;0;0;0;0;0;0;0
11769;0;1;10;0;0;0;0;0
10662;1;1;10;10;10;0;0;0
37658;0;0;0;0;0;0;0;0
12052;1;0;10;0;0;0;0;0
2647;0;0;0;0;0;0;0;0
8607;0;0;0;0;0;0;0;0
11099;0;1;10;0;0;0;0;0
4644;1;0;10;0;0;0;0;0
11653;0;0;0;0;0;0;0;0
1336;0;1;10;10;0;0;0;0
3338;0;0;0;0;0;0;0;0
3221;0;1;10;10;0;0;0;0
5620;0;0;0;0;0;0;0;0
12426;1;0;10;0;0;0;0;0
12393;0;1;10;0;0;0;0;0
1218;0;1;10;10;0;0;0;0
4244;0;0;0;0;0;0;0;0
11176;0;0;0;0;0;0;0;0
1056;0;0;0;0;0;0;0;0
6315;0;0;0;0;0;0;0;0
1141;0;1;10;0;0;0;0;0
10601;0;0;0;0;0;0;0;0
3710;1;1;10;10;10;0;0;0
9467;0;0;0;0;0;0;0;0
1279;0;0;0;0;0;0;0;0
7287;0;0;0;0;0;0;0;0
37651;1;0;0;0;0;0;1;0
9722;0;1;10;0;0;0;0;0
7730;0;1;10;0;0;0;0;0
983;0;0;0;0;0;0;0;0
13654;0;1;10;10;10;0;0;0
12417;1;1;10;10;0;0;0;0
12566;0;1;10;0;0;0;0;0
7815;0;0;0;0;0;0;0;0
8587;0;0;0;0;0;0;0;0
12602;0;1;10;0;0;0;0;0
10468;0;0;0;0;10;0;0;0
7657;1;1;10;0;0;0;0;0
1778;1;1;10;10;0;0;0;0
608;0;0;0;0;0;0;0;0
22237;0;1;10;0;0;0;0;0
8825;0;0;0;0;0;0;0;0
6318;0;0;0;0;0;0;0;0
4413;1;0;10;0;0;0;0;0
10249;0;0;0;0;0;0;0;0
6233;0;1;10;10;0;0;0;0
5966;1;1;10;0;10;0;0;0
13618;0;1;10;0;0;0;0;0
1767;0;0;0;0;0;0;0;0
9592;1;1;10;0;0;0;0;0
4004;0;0;0;0;0;0;0;0
6840;0;0;0;0;0;0;0;0
3314;0;0;0;0;0;0;0;0
25235;1;1;10;0;10;1;0;0
12591;0;0;0;0;0;0;0;0
2092;0;0;0;0;0;0;0;0
12172;0;0;10;0;0;0;0;0
7565;0;0;0;0;0;0;0;0
12529;0;0;10;0;0;0;0;0
31960;0;0;10;0;0;0;0;0
4258;1;1;10;10;10;0;0;0
7917;0;0;0;0;0;0;0;0
10305;0;0;10;0;0;0;0;0
15419;1;1;10;0;0;0;1;0
7711;0;0;0;0;0;0;0;0
4058;1;1;10;10;0;0;0;0
31968;1;1;10;10;10;0;1;0
3517;0;0;0;0;0;0;0;0
31975;1;1;10;0;10;0;0;0
7964;0;0;0;0;10;0;0;0
31982;0;0;0;0;0;0;0;0
27082;1;1;10;10;10;0;1;0
22164;0;0;10;0;0;1;1;0
1394;0;0;0;0;0;0;0;0
8656;0;0;0;0;0;0;0;0
3183;0;1;10;10;0;1;0;0
6285;1;0;10;10;0;0;0;0
1435;0;0;0;0;0;0;0;0
9819;0;0;0;0;0;0;0;0
9643;0;0;0;0;0;0;0;0
7867;0;0;0;0;0;0;0;0
6114;0;0;0;0;0;0;0;0
4194;0;0;0;0;0;0;0;0
10043;0;1;10;0;0;0;0;0
11618;0;0;0;0;0;0;0;0
2122;0;1;10;0;0;0;0;0
11577;0;0;10;0;0;0;0;0
11121;0;0;0;0;0;0;0;0
8335;1;0;0;10;10;0;0;0
7057;1;1;10;0;0;0;0;0
7355;0;0;0;0;0;0;0;0
5874;0;0;0;0;0;0;0;0
4749;0;1;10;0;0;0;0;0
3804;0;0;0;0;10;0;0;0
5368;0;0;0;0;0;0;0;0
7121;0;0;10;0;0;0;0;0
6892;0;0;0;0;0;0;0;0
8794;0;0;0;0;0;0;0;0
9930;0;1;10;0;0;0;0;0
6691;0;0;0;0;0;1;0;0
12611;1;1;10;10;0;0;0;0
8745;0;0;0;0;0;0;0;0
4908;1;1;0;10;10;0;0;0
4646;0;1;10;0;0;0;0;0
27028;0;1;10;0;0;0;0;0
11889;0;1;10;0;0;0;0;0
11604;0;1;10;0;0;0;0;0
11757;1;0;10;10;0;0;0;0
2826;1;0;10;10;0;0;0;0
11988;1;0;0;0;0;0;0;0
8584;0;0;10;0;0;0;0;0
9062;0;0;10;0;0;0;0;0
32023;1;0;10;10;0;0;0;0
4808;1;0;0;0;0;0;0;0
8235;0;0;0;0;0;0;0;0
7902;0;0;0;0;0;0;0;0
9596;0;1;10;0;0;0;0;0
11606;0;1;0;0;0;0;0;0
32030;1;1;10;0;0;0;1;0
2574;0;0;0;0;0;0;0;0
4553;0;0;0;0;0;0;0;0
7398;1;1;10;0;0;0;0;0
4419;0;1;10;0;0;0;0;0
5662;0;0;0;0;0;0;0;0
8538;1;0;0;0;0;0;0;0
7120;0;0;10;0;0;0;0;0
6976;0;0;0;0;0;0;0;0
7106;0;0;0;0;0;0;0;0
12124;0;0;0;0;0;0;0;0
2717;0;0;0;0;0;0;0;0
9323;0;1;10;0;0;0;0;0
5461;0;0;10;0;0;0;0;0
11385;0;0;0;0;0;0;0;0
5832;0;0;0;0;0;0;0;0
4800;0;0;0;0;0;0;0;0
10143;0;0;0;0;0;0;0;0
1481;0;0;0;0;0;0;0;0
11985;0;0;0;0;0;0;0;0
5470;1;0;10;10;0;0;0;0
7787;0;0;0;0;10;0;0;0
37612;0;1;10;0;0;0;1;0
7836;0;0;0;0;0;0;0;0
12647;0;1;10;0;0;0;0;0
12592;0;0;10;0;0;0;0;0
37617;1;1;10;10;0;0;0;0
8564;1;0;0;0;0;0;0;0
5866;0;1;0;0;0;0;0;0
8886;0;0;0;0;0;0;0;0
7600;0;0;0;0;0;0;0;0
10072;0;0;0;0;0;0;0;0
11501;0;1;10;0;0;0;0;0
1920;0;1;10;0;0;0;0;0
3014;0;0;0;0;0;0;0;0
3625;0;0;0;0;0;0;0;0
2838;1;1;10;10;10;0;0;0
8112;0;0;0;0;0;0;0;0
7372;0;0;0;0;0;0;0;0
33420;1;1;10;10;10;0;1;0
2953;0;0;0;10;0;0;0;0
6993;1;1;10;0;0;0;0;0
5332;0;0;0;0;0;0;0;0
5542;0;0;10;0;0;0;0;0
37589;1;1;10;0;0;0;1;0
12509;0;0;0;0;0;0;0;0
5001;0;0;0;0;0;0;0;0
3341;0;0;0;0;0;0;0;0
37592;0;1;10;0;0;0;1;0
2678;0;0;0;0;0;0;0;0
2221;0;0;0;0;0;0;0;0
11679;0;0;10;0;0;0;0;0
1404;1;0;10;10;10;0;0;0
1975;0;1;10;0;0;0;0;0
2387;0;0;0;0;0;0;0;0
32066;1;0;10;10;0;0;1;0
32057;0;1;10;10;0;0;0;0
1536;1;0;10;10;10;0;0;0
37598;1;1;10;0;0;0;1;0
2210;0;0;0;0;0;0;0;0
11863;0;0;0;0;0;0;0;0
7183;0;1;10;0;0;0;0;0
2009;0;0;0;0;0;0;0;0
6252;0;0;0;0;0;0;0;0
